876.044	4.99	
876.354	4.99	
876.664	5.27	
876.974	5.13	
877.284	4.88	
877.594	4.63	
877.903	5.01	
878.213	5.56	
878.523	5.19	
878.832	5.13	
879.142	5.07	
879.451	5.36	
879.761	5.45	
880.07	5.09	
880.379	5.21	
880.689	5.4	
880.998	5.09	
881.307	5.2	
881.616	5.73	
881.926	5.02	
882.235	5.12	
882.544	5.8	
882.853	5.38	
883.162	5.53	
883.47	5.4	
883.779	5.57	
884.088	5.54	
884.397	5.37	
884.705	5.33	
885.014	5.03	
885.323	5.45	
885.631	5.39	
885.94	6.18	
886.248	4.79	
886.556	5.3	
886.865	5.86	
887.173	5.59	
887.481	5.63	
887.789	5.85	
888.098	5.81	
888.406	5.7	
888.714	5.72	
889.022	5.82	
889.33	5.45	
889.638	4.89	
889.945	5.83	
890.253	5.39	
890.561	5.03	
890.869	6.08	
891.176	5.82	
891.484	5.45	
891.791	5.47	
892.099	6.27	
892.406	5.27	
892.714	5.59	
893.021	5.71	
893.328	5.98	
893.636	6.05	
893.943	5.64	
894.25	6.08	
894.557	5.56	
894.864	5.81	
895.171	6.05	
895.478	6.05	
895.785	5.83	
896.092	5.51	
896.399	5.64	
896.705	5.61	
897.012	5.98	
897.319	5.16	
897.625	5.58	
897.932	6.22	
898.239	5.83	
898.545	5.21	
898.851	5.66	
899.158	5.93	
899.464	6.02	
899.77	5.73	
900.077	5.63	
